,ALLGRADEX,SEGRADES,CENREG,EDCPUB,EDCCAT,EDCREL,EDCPRI,EDCINTK12,EDCHSFL,DISTASSI,SCHRTSCHL,SCHLMAGNET,SEENJOY,SEABSNT,FCSCHOOL,FCTEACHR,FCSTDS,FHHOME,FHWKHRS,FOSTORY2X,FOCRAFTS,FOGAMES,FOBUILDX,FOSPORT,FORESPON,FOHISTX,FODINNERX,FOLIBRAYX,FOBOOKSTX,FOCONCRTX,FOMUSEUMX,FOZOOX,FOGROUPX,HHENGLISH,CSPEAKX,HHTOTALXX,HHPRTNRSX,P1REL,P1SEX,P1AGE,P2AGE,P2REL,P2SEX,P2MRSTA,PAR1EMPL,PAR1FTFY,PAR2FTFY,NUMSIBSX,TTLHHINC,OWNRNTHB,HVINTSPHO,HVINTCOM,INTACC,CHLDNT,LRNCOMP,LRNTAB,LRNCELL
4354,12,2,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,2,1,3,10,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,2,3.0,0.0,1,1,52,49,1,2,1,1,1,2,0,9,1,1.0,1.0,1.0,2.0,1.0,2.0,2.0
4355,11,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,2,2,2,2,4,6,2,1,1,1,2,2,1,5,1,1,1,2,2,2,1,2,4.0,0.0,1,2,49,46,1,1,3,1,1,1,1,9,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0
4356,11,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,1,2,2,3,3,4,2,2,1,2,1,1,1,7,1,2,1,2,2,2,1,2,4.0,0.0,1,2,45,47,1,1,1,1,1,1,1,12,2,1.0,1.0,1.0,3.0,1.0,1.0,2.0
4357,4,1,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,3,5,1,1,1,1,1,1,1,7,1,2,1,2,1,1,1,2,4.0,0.0,5,2,61,34,1,1,5,4,3,1,1,5,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0
4358,6,1,4,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1,2.0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,5,2,2,2,2,2,2,1,4,4.0,0.0,1,1,35,35,1,2,1,1,1,3,1,6,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0
4359,9,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,3,1,2,2,2,2,1,2,2,2,2,1,2,2,7,2,2,2,2,2,2,1,2,7.0,0.0,1,2,39,45,1,1,1,1,1,1,2,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0
4360,14,1,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,1,2,3,2,2,2,2,2,1,2,4,2,2,1,2,2,1,1,2,3.0,0.0,1,2,59,66,1,1,1,1,1,1,0,7,1,1.0,1.0,1.0,2.0,1.0,2.0,2.0
4361,15,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,2,1,1,1,3,3,2,2,2,2,2,1,1,3,2,2,1,1,2,1,1,2,4.0,0.0,1,2,52,51,1,1,1,1,1,1,1,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4362,12,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,1,3,10,1,2,1,1,1,1,1,3,2,1,1,2,2,2,1,2,4.0,0.0,1,1,53,51,1,2,1,1,1,1,1,11,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0
4363,4,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,3,3,3,4,4,1,1,1,1,1,1,1,7,1,2,2,1,1,1,2,3,6.0,0.0,1,2,31,34,1,1,1,4,3,2,3,2,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0
4364,11,1,4,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,1,1,2,2,2,2,5,2,2,2,2,1,2,2,4,2,2,2,2,2,2,1,2,9.0,0.0,1,2,34,32,1,1,1,1,1,1,1,7,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4365,10,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,2,2,2,3,4,2,2,2,1,1,1,1,6,2,1,1,2,2,2,1,2,5.0,0.0,1,1,47,46,1,2,1,1,1,3,2,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4366,15,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,4,10,2,2,2,2,2,2,2,3,2,1,2,2,2,1,1,2,5.0,0.0,1,1,53,55,1,2,1,1,1,1,2,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4367,14,1,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,1,1,1,2,1,2,8,2,2,2,1,2,1,2,1,2,2,1,2,2,2,1,2,6.0,0.0,1,1,50,48,3,2,1,1,1,1,3,10,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0
4368,13,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,1,2,3,2,1,0,1,2,1,1,2,1,1,7,2,1,2,2,2,1,1,2,4.0,0.0,1,2,43,41,1,1,1,1,1,1,1,9,1,1.0,1.0,1.0,3.0,1.0,1.0,1.0
4369,13,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,2,1,4,25,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,4.0,0.0,1,1,50,42,1,2,3,1,1,2,1,4,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
4370,12,3,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,1,2,2,2,2,1,2,2,1,2,2,2,2,7,2,2,2,2,2,1,1,2,5.0,0.0,1,2,36,35,1,1,1,1,1,1,2,9,1,1.0,1.0,1.0,4.0,2.0,1.0,1.0
4371,13,1,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1.0,2,1,1,1,1,1,5,1,2,2,2,1,1,1,2,1,1,2,1,2,1,1,2,4.0,0.0,1,1,45,46,1,2,1,1,1,1,1,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4372,12,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,4,3,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,3.0,0.0,1,1,39,45,1,2,5,4,3,1,0,2,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4373,2,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,3,2,1,1,1,1,1,2,2,5,2,2,1,2,2,1,1,2,5.0,0.0,1,1,44,40,1,2,1,1,1,1,2,12,1,1.0,1.0,1.0,3.0,1.0,1.0,2.0
4374,14,2,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,3,15,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,4.0,0.0,1,1,46,44,1,2,1,1,1,1,1,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4375,6,2,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,2,1,1,1,4,8,1,1,1,1,1,2,2,4,2,2,1,1,1,1,1,2,5.0,0.0,1,1,39,37,1,2,1,1,1,2,2,9,2,1.0,1.0,1.0,1.0,1.0,1.0,2.0
4376,7,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,4,1,2,1,2,3,5,1,2,1,1,1,1,1,5,2,2,2,2,1,2,1,6,5.0,0.0,1,2,28,27,1,1,1,2,2,1,2,3,2,1.0,2.0,3.0,3.0,2.0,2.0,1.0
4377,2,1,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2,2,1,1,1,3,1,1,1,1,1,1,2,2,7,2,2,2,1,1,2,1,2,3.0,0.0,1,1,36,35,1,2,1,1,1,3,0,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4378,15,2,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,2,1,1,2,3,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,4,5.0,0.0,1,2,37,44,3,1,5,1,2,1,2,3,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0
4379,6,1,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,3,1,1,2,2,1,1,1,2,5,1,2,2,1,2,1,1,2,4.0,0.0,1,2,42,44,1,1,1,4,2,1,1,12,1,1.0,1.0,1.0,3.0,1.0,1.0,1.0
4380,12,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,1,4,6,1,2,2,1,2,1,1,5,2,2,2,1,2,2,1,2,3.0,0.0,1,2,41,52,3,1,1,1,1,2,0,9,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
4381,8,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,2,2,3,2,1,1,2,2,1,1,2,5,2,2,2,2,2,1,1,2,4.0,0.0,1,1,51,54,1,2,1,2,2,1,1,9,1,1.0,1.0,1.0,3.0,1.0,1.0,2.0
4382,4,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,3,5,1,2,2,1,1,2,2,5,2,2,2,2,2,2,1,2,4.0,0.0,2,2,48,52,2,1,1,1,1,3,0,5,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0
4383,13,2,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,4,10,2,1,2,2,1,2,1,5,2,2,1,1,2,1,1,2,4.0,0.0,1,1,47,73,5,2,4,1,1,3,1,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4384,15,1,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,1,1,1,1,1,4,12,1,1,1,2,1,1,1,3,2,1,2,2,2,1,1,2,4.0,0.0,1,2,53,51,1,1,1,1,1,1,1,12,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
4385,13,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,3,4,2,2,2,1,1,1,2,5,2,2,1,2,2,1,1,2,5.0,0.0,1,2,42,41,1,1,1,2,2,1,2,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4386,2,1,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2,1,1,1,1,2,2,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,2,4.0,0.0,1,1,34,34,1,2,1,1,1,1,1,12,1,1.0,1.0,1.0,2.0,2.0,1.0,2.0
4387,13,1,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,3,1,2,2,2,4,6,1,2,2,1,2,1,1,3,1,2,2,1,2,2,1,2,5.0,0.0,1,2,44,49,1,1,1,2,2,1,2,9,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0
4388,7,2,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,1,2,2,2,4,5,2,2,2,1,2,2,2,3,2,2,2,2,2,2,1,2,4.0,0.0,1,1,36,36,1,2,1,1,1,2,1,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4389,13,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,4,2,2,2,2,2,2,1,1,3,2,2,2,2,2,1,1,2,4.0,0.0,1,1,64,55,1,2,1,3,2,2,1,8,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0
4390,7,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,2,2,1,2,3,2,2,1,2,2,2,2,2,4,2,2,2,2,2,2,1,2,6.0,0.0,6,2,51,53,6,1,1,2,2,1,3,9,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0
4391,15,1,4,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,3,1,3,3,3,4,22,2,2,1,2,2,1,1,0,2,1,2,2,2,2,2,3,3.0,0.0,1,2,55,79,1,1,1,4,3,2,0,1,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0
4392,8,4,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,3,4,10,1,1,1,1,1,1,2,7,2,2,2,2,2,2,1,2,4.0,0.0,1,2,38,40,1,1,1,1,1,1,1,9,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0
4393,5,1,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,2,2,1,1,1,2,1,1,2,7,1,1,1,1,2,1,1,2,3.0,0.0,1,1,31,31,1,2,1,3,2,2,0,3,1,1.0,1.0,1.0,2.0,2.0,1.0,2.0
4394,11,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,4,5,2,2,1,1,1,1,1,5,2,1,1,2,2,1,1,6,5.0,0.0,1,1,48,47,1,2,1,2,2,1,1,4,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4395,4,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,1,1,2,2,1,3,8,1,2,1,2,2,1,1,7,2,2,2,2,2,1,1,2,5.0,0.0,1,2,45,40,1,1,1,4,3,1,2,2,2,1.0,2.0,3.0,2.0,2.0,2.0,1.0
4396,12,2,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,1,2,2,1,4,7,2,1,2,1,2,1,1,3,1,1,2,2,2,2,1,2,4.0,0.0,1,1,51,48,1,2,1,1,1,1,1,12,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0
4397,15,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,2,2,3,2,2,2,1,1,1,1,0,2,2,1,2,2,2,1,2,4.0,0.0,1,2,48,50,6,2,3,1,1,1,0,9,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0
4398,11,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,4,10,1,2,1,1,2,2,2,5,2,2,2,1,2,1,1,2,3.0,0.0,1,2,46,46,1,1,1,1,1,1,0,11,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
4399,11,3,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,1.0,2,1,1,1,1,2,3,2,2,1,2,2,1,1,5,1,2,2,2,2,1,1,2,4.0,0.0,1,2,42,50,3,1,1,1,1,1,1,5,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0
4400,13,1,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,2,1,4,15,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,4.0,0.0,1,1,49,51,1,2,1,1,1,1,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4401,4,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,3,5,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,5.0,0.0,1,1,36,39,1,2,1,1,1,2,2,11,1,1.0,1.0,1.0,2.0,2.0,1.0,2.0
4402,7,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,1,4,8,2,2,1,1,1,1,2,7,2,2,2,1,2,1,1,2,3.0,0.0,1,1,46,41,1,2,1,1,2,2,0,8,2,1.0,1.0,1.0,2.0,1.0,1.0,2.0
4403,14,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,1,3,6,1,1,1,1,1,1,1,5,2,2,2,2,2,1,1,2,3.0,0.0,3,1,55,44,1,2,1,1,1,1,0,8,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4404,7,2,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,3,1,1,1,1,1,1,1,1,5,2,2,1,1,1,1,1,2,4.0,0.0,1,2,24,28,3,1,1,1,2,1,1,9,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0
4405,13,3,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,3,1,2,1,4,7,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,2,4.0,0.0,1,2,46,47,1,1,1,2,2,1,1,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4406,15,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,4,15,2,2,2,1,2,1,1,5,2,2,2,2,2,2,1,2,4.0,0.0,1,1,57,53,1,2,1,1,1,3,1,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4407,15,2,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,1,1,1,1,1,4,0,2,2,2,1,1,1,1,5,2,2,2,2,1,1,2,4,4.0,0.0,1,1,46,42,1,2,1,1,1,3,1,7,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0
4408,4,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,1,1,1,1,1,2,1,1,1,1,1,1,1,2,7,1,2,1,1,1,2,1,2,4.0,0.0,1,1,42,29,1,2,1,2,2,3,1,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4409,6,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,2,2,2,3,3,1,1,2,1,1,1,1,1,7,2,2,1,1,2,1,1,2,5.0,0.0,1,2,41,43,1,1,1,1,1,1,2,12,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0
4410,10,1,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1.0,2,1,1,1,1,4,6,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,3,3.0,0.0,1,1,46,46,1,2,1,2,2,1,0,9,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0
4411,13,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,1,2,2,2,2,3,1,1,1,1,1,2,1,7,1,1,2,1,2,2,1,2,4.0,0.0,1,2,46,49,1,1,1,4,3,1,1,8,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4412,15,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,3,2,3,3,10,1,1,2,2,1,1,1,7,1,2,1,2,2,1,2,6,4.0,0.0,1,1,45,41,1,2,1,1,1,3,1,9,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0
4413,4,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,1.0,2,1,2,1,2,2,1,2,2,1,1,1,1,2,7,1,2,2,2,2,1,1,2,5.0,0.0,1,2,35,37,1,1,1,4,3,2,2,3,1,1.0,1.0,1.0,4.0,1.0,1.0,1.0
4414,14,1,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,2,1,1,1,4,20,1,2,1,2,2,1,1,7,1,2,1,1,2,1,1,2,4.0,0.0,1,2,51,58,1,1,1,1,1,2,1,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4415,14,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,2,4,2,1,1,1,1,1,1,6,2,2,2,1,2,1,1,2,5.0,0.0,1,1,52,52,1,2,1,1,1,3,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4416,10,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,1,3,3,1,2,1,1,1,1,2,7,1,2,2,2,2,1,1,2,4.0,0.0,1,2,45,46,1,1,1,2,2,1,1,10,1,1.0,1.0,1.0,2.0,1.0,2.0,2.0
4417,12,1,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,1,2,1,2,1,1,0,1,2,1,2,2,1,1,7,2,2,2,2,2,2,1,2,4.0,0.0,1,2,41,45,1,1,1,2,2,1,1,8,1,1.0,1.0,1.0,3.0,1.0,2.0,1.0
4418,9,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,2,1,2,1,1,2,1,2,1,4,1,2,1,2,2,2,1,2,5.0,0.0,1,2,41,49,1,1,1,1,2,1,2,9,1,1.0,2.0,3.0,2.0,1.0,2.0,1.0
4419,12,2,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,2,4,1,1,2,2,1,2,1,5,2,2,2,1,2,2,1,2,3.0,0.0,1,2,52,47,1,1,1,1,1,1,0,7,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0
4420,4,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,2,1,1,1,1,3,10,1,1,1,1,1,1,1,5,1,1,2,2,2,1,1,2,5.0,0.0,1,1,40,39,1,2,1,1,1,2,2,5,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0
4421,12,3,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,2,3,4,2,4,10,1,1,1,1,1,1,2,7,2,1,1,1,2,1,1,2,3.0,0.0,1,2,46,46,1,1,1,1,1,1,0,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4422,9,4,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2,1,2,2,2,1,2,1,1,1,1,2,2,1,3,1,1,2,2,2,2,1,2,5.0,0.0,1,2,33,55,3,1,5,4,3,2,2,1,1,1.0,1.0,1.0,2.0,2.0,2.0,1.0
4423,7,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,3,2,1,1,1,2,1,2,2,7,2,2,1,2,2,2,1,2,4.0,0.0,1,2,39,40,1,1,1,1,1,1,1,10,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0
4424,13,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,1,3,3,4,2,2,2,2,1,1,2,7,2,2,2,2,2,2,2,6,3.0,0.0,1,1,39,47,1,2,1,1,1,3,0,12,1,2.0,1.0,2.0,1.0,1.0,2.0,2.0
4425,7,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,4,3,1,1,1,1,1,2,2,7,2,2,2,2,2,1,1,2,4.0,0.0,1,2,35,39,1,1,1,1,1,1,1,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4426,6,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,1,1,1,1,1,3,8,1,1,2,1,2,1,1,7,2,1,2,2,2,1,1,2,4.0,0.0,1,2,34,23,3,1,5,1,1,2,1,5,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0
4427,15,3,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,3,3,2,2,2,1,1,2,2,2,2,2,1,2,7,2,2,1,2,2,1,1,2,5.0,0.0,1,2,44,56,3,1,1,1,1,1,2,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4428,15,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,3,3,2,4,10,2,2,1,2,1,2,1,5,2,2,2,2,2,1,1,2,5.0,0.0,1,1,53,50,1,2,1,1,1,3,1,12,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
4429,10,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,2,1,1,1,1,3,1,1,2,2,2,1,2,1,7,2,2,2,2,2,1,1,4,3.0,0.0,1,2,35,49,1,2,1,1,1,2,1,12,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0
4430,10,1,4,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,1,1,1,2,1,3,4,2,2,1,1,1,1,1,7,1,2,2,2,2,1,2,4,6.0,0.0,1,2,43,42,1,1,1,1,2,2,2,6,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0
4431,14,1,4,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1.0,3,1,2,3,1,4,8,2,2,1,2,1,2,1,7,2,2,2,2,2,1,1,2,3.0,0.0,1,1,56,54,1,2,1,1,1,2,0,9,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
4432,12,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,2,1,1,1,4,8,2,2,2,2,2,1,2,6,1,1,2,2,2,1,1,2,4.0,0.0,1,1,42,31,1,2,1,1,1,1,1,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4433,10,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,1.0,1,1,1,1,1,4,5,2,2,1,2,1,1,1,3,2,2,2,2,2,2,2,3,5.0,0.0,1,1,53,50,1,2,1,1,1,2,1,3,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0
4434,15,2,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,2,1,2,6,2,2,2,2,2,2,2,4,2,2,1,2,2,1,1,2,7.0,0.0,1,1,41,40,1,2,1,1,1,1,4,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4435,15,1,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1.0,1,1,1,1,1,4,10,2,2,1,1,2,1,2,6,2,2,2,2,2,2,1,2,4.0,0.0,1,1,52,50,1,2,1,1,1,1,1,11,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
4436,12,1,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,2,4,3,4,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,3.0,0.0,1,2,43,44,1,1,1,1,1,1,0,9,1,1.0,1.0,1.0,2.0,2.0,2.0,1.0
4437,10,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,1,4,8,1,1,1,1,1,1,1,4,2,1,1,2,2,2,1,2,4.0,0.0,1,1,39,39,1,2,1,1,1,1,1,9,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0
4438,13,2,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,2,1,2,2,2,2,2,2,1,1,2,5,2,2,2,2,2,2,1,2,3.0,0.0,1,2,49,48,1,1,1,1,1,1,0,9,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0
4439,9,2,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,2,2,2,2,2,2,1,2,1,2,1,2,2,6,2,2,2,2,2,2,1,2,5.0,0.0,1,2,45,44,1,1,1,1,1,1,2,9,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0
4440,9,2,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1.0,2,2,2,2,2,3,5,2,2,1,1,1,1,2,6,2,2,2,2,2,2,1,2,3.0,0.0,3,1,33,29,1,2,1,1,1,1,0,9,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0
4441,6,1,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,2,1,1,1,3,1,1,1,1,2,1,2,2,4,1,2,2,1,2,2,1,2,6.0,0.0,1,2,39,39,1,1,1,4,3,1,3,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4442,8,1,4,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,1,1,1,1,1,2,2,2,2,1,2,1,2,2,5,1,1,2,2,2,2,1,2,5.0,0.0,1,1,53,50,1,2,1,1,1,1,2,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
