BASMID,SEGRADES,CENREG,EDCPUB,EDCCAT,EDCREL,EDCPRI,EDCINTK12,EDCHSFL,DISTASSI,SCHRTSCHL,SCHLMAGNET,SEENJOY,SEABSNT,FCSCHOOL,FCTEACHR,FCSTDS,FHHOME,FHWKHRS,FOSTORY2X,FOCRAFTS,FOGAMES,FOBUILDX,FOSPORT,FORESPON,FOHISTX,FODINNERX,FOLIBRAYX,FOBOOKSTX,FOCONCRTX,FOMUSEUMX,FOZOOX,FOGROUPX,HHENGLISH,CSPEAKX,HHTOTALXX,HHPRTNRSX,P1REL,P1SEX,P1AGE,P2REL,P2SEX,P2MRSTA,PAR1EMPL,PAR1FTFY,PAR1MARST,PAR2FTFY,PAR2MARST,NUMSIBSX,TTLHHINC,OWNRNTHB,HVINTSPHO,HVINTCOM,INTACC,CHLDNT,LRNCOMP,LRNTAB,LRNCELL
20191002065,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,4,7,1,2,2,1,2,1,1,3,2,2,2,1,2,1,1,2,3,0,1,2,48,3,1,1,1,2,1,1,1,0,7,1,1,1,1,1,1,1,1
20191002070,2,3,1,2,2,2,2,2,1,2,2,2,1,1,2,1,3,3,1,2,1,1,1,2,2,5,2,2,2,2,2,2,1,2,5,0,1,2,48,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1
20191002156,2,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,7,1,2,2,1,2,1,1,2,4,0,1,2,51,1,1,1,2,2,1,1,1,1,8,1,2,1,2,1,1,1,2
20191002173,2,4,1,2,2,2,2,2,2,2,2,1,3,1,1,1,4,10,2,2,2,1,1,2,1,5,2,1,2,1,2,2,1,2,4,0,1,1,53,1,2,1,1,1,1,2,1,1,9,1,1,1,1,1,1,2,1
20191002182,1,2,1,2,2,2,2,2,1,2,1,2,1,2,3,3,4,8,1,2,2,2,2,1,1,5,2,1,2,1,2,2,1,6,2,0,4,2,52,1,1,1,1,1,1,3,1,0,5,1,1,1,1,1,1,2,1
20191002191,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,5,1,1,2,1,1,1,1,7,2,2,1,1,1,1,1,2,4,0,1,2,47,1,1,1,1,1,1,1,1,0,5,1,1,1,1,2,1,1,1
20191002193,2,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,7,2,2,2,2,2,2,1,2,5,0,1,2,34,1,1,3,1,2,2,1,2,2,5,1,1,1,1,1,1,1,1
20191002195,1,4,1,2,2,2,2,2,2,2,2,3,1,1,1,1,3,3,1,2,2,1,2,1,2,0,2,2,2,2,2,1,1,4,4,0,1,1,55,1,2,1,1,1,1,1,1,1,7,1,2,1,2,2,1,2,2
20191002246,2,4,1,2,2,2,2,2,1,2,2,3,1,4,4,4,4,12,1,1,2,1,1,1,2,7,2,2,1,2,2,1,1,2,3,0,1,2,34,2,1,1,1,1,1,1,1,0,9,1,1,1,1,2,1,1,1
20191002252,2,3,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,4,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,2,6,0,1,2,54,1,1,1,1,1,1,1,1,2,9,1,1,1,1,2,1,1,1
20191002270,1,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,5,1,2,1,1,2,1,1,5,2,1,1,2,1,2,1,2,5,0,1,2,46,1,1,1,2,2,1,1,1,2,12,1,1,1,1,1,1,1,2
20191002285,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,4,1,1,1,1,1,1,1,5,2,1,1,1,2,2,1,2,4,0,3,1,39,1,2,1,1,1,1,1,1,1,9,1,1,1,1,2,1,1,2
20191002307,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,4,5,2,2,2,1,1,2,1,1,2,2,1,2,2,2,1,2,5,0,1,2,47,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,2,1
20191002314,2,2,1,2,2,2,2,2,1,2,2,4,1,1,1,1,4,5,2,2,1,2,1,1,2,5,2,2,2,2,2,2,1,2,5,0,1,2,49,1,1,1,1,1,1,1,1,2,12,1,1,1,1,1,1,2,1
20191002383,2,4,1,2,2,2,2,2,1,2,2,2,1,1,2,2,3,5,2,2,2,1,2,2,2,6,2,2,2,2,2,2,1,2,6,0,1,1,51,1,2,1,1,1,1,1,1,2,9,1,1,1,1,1,1,1,1
20191002415,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,1,1,1,1,1,1,1,2,5,1,2,1,2,2,2,1,2,4,0,1,2,43,1,1,1,1,2,1,1,1,1,9,1,1,1,1,2,2,1,2
20191002426,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,20,2,2,2,2,1,1,1,7,2,2,2,1,2,1,1,2,4,0,1,2,55,1,1,1,4,3,1,1,1,1,12,1,1,1,1,1,1,2,1
20191002434,1,1,1,2,2,2,2,2,1,2,2,3,1,1,2,2,3,9,1,2,1,2,2,1,1,4,1,1,1,2,2,1,1,2,4,0,1,1,44,1,2,1,2,2,1,2,1,1,12,1,1,1,1,2,1,1,1
20191002437,1,4,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,1,2,1,2,5,2,2,2,2,2,1,1,2,6,0,1,2,34,1,1,1,2,2,1,1,1,3,9,1,1,1,1,2,1,1,2
20191002475,3,2,1,2,2,2,2,2,1,2,2,3,1,2,2,2,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,4,0,1,1,49,1,2,1,1,1,1,1,1,1,10,1,1,1,1,3,1,2,1
20191002496,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,3,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,1,2,4,0,1,1,56,1,2,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1
20191002501,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1,3,15,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,4,0,1,1,54,1,2,1,1,1,1,1,1,1,9,1,1,1,1,1,1,2,1
20191002570,3,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,3,2,2,1,1,1,1,1,5,1,2,1,1,2,1,1,2,5,0,4,2,59,4,1,1,4,3,1,3,1,0,8,1,1,1,1,2,1,1,2
20191002571,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,4,30,2,2,2,1,1,1,1,7,1,1,1,2,2,1,2,2,5,0,1,2,45,1,1,5,1,1,2,1,2,2,3,1,1,2,3,2,1,1,1
20191002576,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,3,3,2,2,2,2,1,1,2,3,2,2,2,2,2,1,1,2,4,0,1,2,43,1,1,1,1,2,1,1,1,1,10,1,1,1,1,1,1,2,1
20191002598,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,7,2,2,2,1,1,1,1,7,2,2,1,2,2,1,1,4,5,0,1,2,37,1,1,1,4,2,1,1,1,2,1,2,1,1,1,2,1,1,1
20191002620,1,2,1,2,2,2,2,2,2,1,2,1,1,1,2,2,3,10,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,2,4,0,1,2,41,1,1,1,4,3,1,1,1,1,9,1,1,1,1,1,1,1,1
20191002632,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,4,4,1,1,1,1,1,1,2,5,2,2,1,2,2,1,1,2,4,0,1,2,43,1,1,1,2,2,1,1,1,1,10,1,1,1,1,1,1,1,1
20191002633,1,2,1,2,2,2,2,2,2,2,2,2,1,3,1,4,4,1,2,1,2,1,1,2,2,7,1,1,2,2,2,1,1,2,4,0,1,2,39,1,1,1,2,2,1,1,1,1,8,1,1,1,1,2,1,1,2
20191002635,5,4,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,3,2,1,2,2,1,1,1,4,2,2,2,1,2,1,1,2,5,0,1,2,43,1,1,1,2,2,1,1,1,2,12,1,1,1,1,2,1,2,2
20191002682,3,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3,8,2,1,1,1,1,1,1,5,2,2,2,2,2,2,1,4,5,0,1,2,50,1,1,1,4,3,1,1,1,2,7,1,1,1,1,1,1,2,1
20191002730,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,3,2,2,2,2,2,1,1,2,3,0,5,2,52,5,1,1,1,1,1,1,1,0,8,2,1,1,1,1,1,1,1
20191002734,1,3,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,6,1,2,1,1,2,1,1,2,6,0,1,1,37,1,2,1,1,2,1,1,1,3,5,1,1,1,1,1,1,1,1
20191002756,5,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,6,1,1,1,2,1,1,1,7,1,2,2,1,1,2,1,2,5,0,1,2,42,1,1,3,4,3,2,1,2,2,4,2,1,1,1,2,2,1,2
20191002765,1,4,1,2,2,2,2,2,2,1,2,2,1,2,1,2,3,5,1,1,1,1,1,1,2,5,1,1,2,2,2,1,1,2,4,0,1,1,39,1,2,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1
20191002784,2,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,5,2,1,2,1,2,2,1,3,1,2,1,2,2,2,1,2,4,0,1,2,46,1,1,1,4,3,1,2,1,1,4,1,1,1,1,1,1,2,1
20191002790,5,4,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,3,2,1,1,2,2,1,1,2,4,0,1,1,53,1,2,1,1,1,1,2,1,1,10,1,1,1,1,2,1,1,2
20191002793,5,4,1,2,2,2,2,2,2,2,2,2,3,1,1,1,3,2,1,1,1,1,1,2,2,5,2,2,2,2,1,2,1,2,5,0,1,2,33,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,2,1,1
20191002834,1,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,3,2,2,1,2,2,1,1,2,5,0,1,2,46,1,1,1,2,2,1,1,1,2,9,1,1,1,1,1,1,2,1
20191002859,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,3,10,1,2,1,2,2,2,1,5,2,2,2,2,2,2,1,2,5,0,1,2,45,1,1,1,2,2,1,1,1,2,11,1,1,1,1,1,1,2,1
20191002930,1,3,1,2,2,2,2,2,1,2,2,2,1,1,2,1,4,12,1,2,2,1,1,1,1,5,2,2,2,2,2,2,1,2,4,0,1,1,42,1,2,1,1,1,1,1,1,1,9,1,1,1,1,1,1,2,1
20191002939,5,4,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,4,1,2,1,1,1,2,1,3,2,2,1,1,2,2,1,2,4,0,1,2,46,1,1,1,4,3,1,1,1,1,9,1,1,1,1,2,1,1,2
20191002952,2,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,10,1,2,1,2,1,1,2,5,2,1,2,1,2,1,1,2,4,0,1,2,58,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,2,1
20191002976,2,4,1,2,2,2,2,2,2,1,2,1,1,1,1,1,4,3,1,1,1,2,1,1,1,5,1,1,2,1,1,2,2,2,4,0,1,2,41,1,1,1,4,2,1,1,1,1,3,2,1,1,1,1,1,2,2
20191002989,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,3,4,2,2,2,1,2,1,2,4,2,2,2,2,2,2,1,2,5,0,1,1,42,1,2,1,1,1,1,2,1,2,8,1,1,1,1,1,1,2,2
20191003010,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,3,20,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,4,0,1,1,56,1,2,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1
20191003030,1,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,3,5,1,2,2,1,1,1,1,7,2,2,2,2,2,2,2,4,5,0,1,1,50,1,2,1,1,1,1,3,1,2,4,1,1,1,1,1,1,1,1
20191003039,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,0,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,3,0,1,2,56,1,1,1,2,2,1,2,1,1,3,2,1,1,1,1,1,2,2
20191003047,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,5,2,2,1,2,1,1,2,5,2,2,1,2,2,1,1,2,7,0,3,1,46,1,2,1,1,1,1,2,1,3,7,2,1,1,1,1,1,2,2
20191003071,1,1,1,2,2,2,2,2,1,1,2,4,3,1,1,1,4,20,1,1,1,1,1,1,1,0,2,2,2,2,2,2,1,6,3,0,1,1,57,1,2,1,1,1,1,3,1,0,10,1,1,1,1,1,1,1,1
20191003128,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,4,2,2,1,1,2,2,2,7,2,2,2,2,2,1,1,6,5,0,1,2,42,1,1,1,1,1,1,1,1,1,12,1,1,1,1,2,1,1,1
20191003156,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,3,2,2,1,1,1,2,2,5,2,2,2,2,2,1,1,2,5,0,1,2,50,1,1,1,4,2,1,1,1,2,9,1,1,1,1,1,1,1,1
20191003204,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,3,10,1,2,2,2,2,2,2,5,2,2,2,2,2,1,1,2,4,0,1,2,35,3,1,1,1,1,1,1,1,1,9,1,1,1,1,2,1,1,1
20191003284,1,4,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,4,1,2,1,2,1,1,1,5,2,2,2,2,2,1,1,2,4,0,1,2,44,1,1,1,2,2,1,1,1,1,8,1,1,1,1,3,1,1,1
20191003291,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,10,2,2,2,2,2,1,1,7,2,2,2,2,2,2,1,2,3,0,1,2,49,1,1,1,4,3,1,1,1,0,8,1,1,1,1,1,1,2,2
20191003338,2,4,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,1,2,2,1,2,1,1,6,2,2,2,2,2,2,1,2,3,0,2,1,53,2,2,1,1,1,1,2,1,0,6,1,1,1,1,2,1,2,1
20191003365,2,4,1,2,2,2,2,2,2,2,2,3,1,2,1,1,3,4,1,2,1,1,1,1,1,4,1,1,1,2,2,1,1,2,4,0,1,2,39,1,1,1,4,3,1,1,1,1,8,1,1,1,1,3,1,1,2
20191003428,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,6,1,1,1,2,2,1,1,6,1,2,1,2,2,1,1,2,4,0,1,2,49,1,1,1,4,3,1,1,1,1,9,1,1,1,1,1,1,1,2
20191003482,1,4,1,2,2,2,2,2,2,2,2,1,1,1,1,1,3,7,1,1,1,1,1,1,1,6,2,1,1,2,2,2,1,2,4,0,1,2,39,1,1,1,1,1,1,1,1,1,7,1,1,2,3,3,1,2,1
20191003508,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,5,1,1,1,1,1,1,1,7,1,1,1,2,2,1,1,2,4,0,1,1,40,1,2,1,1,1,1,2,1,1,10,1,1,1,1,2,1,1,2
20191003536,1,4,1,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,5,2,2,1,2,2,2,1,4,5,0,1,2,35,1,1,1,2,2,1,1,1,2,10,1,1,1,1,2,1,2,2
20191003569,1,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,2,1,2,1,1,1,2,6,1,2,2,1,2,1,1,2,6,0,1,1,51,1,2,1,1,1,1,1,1,3,10,1,1,1,1,1,1,2,2
20191003581,1,4,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,3,2,2,1,2,2,2,1,2,3,0,1,1,56,1,2,1,1,1,1,1,1,0,9,1,1,1,1,1,1,2,1
20191003587,2,4,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,4,2,2,1,2,2,1,1,7,1,2,2,2,2,2,2,4,4,0,1,1,53,1,2,1,1,2,1,2,1,1,8,2,1,1,1,2,1,2,1
20191003608,2,4,1,2,2,2,2,2,1,1,2,2,1,1,2,1,3,10,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,2,4,0,3,1,37,1,2,1,1,1,1,1,1,1,5,2,1,2,3,2,2,2,1
20191003610,3,3,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,3,2,2,2,2,1,1,1,7,1,2,2,2,2,2,2,2,5,0,1,1,50,1,2,1,1,1,1,3,1,2,11,1,1,1,1,1,1,2,1
20191003614,1,3,1,2,2,2,2,2,1,2,2,1,2,1,1,1,3,10,2,2,2,2,1,1,1,0,1,2,2,2,2,2,1,2,5,0,5,2,65,5,1,1,2,2,1,3,1,1,4,1,1,2,3,1,1,2,1
20191003627,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,5,2,2,2,2,1,1,1,4,1,2,2,2,2,2,1,2,4,0,1,2,41,1,1,1,1,1,1,2,1,1,10,1,1,1,1,1,1,2,2
20191003629,3,2,1,2,2,2,2,2,1,2,2,3,2,1,1,1,4,5,2,2,2,2,1,1,2,5,2,1,2,1,2,1,1,2,3,0,1,2,43,1,1,1,1,1,1,1,1,0,9,2,1,1,1,1,1,1,1
20191003630,1,4,1,2,2,2,2,2,1,2,2,1,1,1,2,1,3,5,2,2,1,1,1,1,1,3,2,2,1,1,2,2,1,3,5,0,1,1,48,1,2,1,1,1,1,2,1,2,7,1,1,1,1,2,1,2,1
20191003638,1,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,4,1,2,1,1,1,2,1,2,4,0,1,2,39,1,1,1,2,2,1,1,1,1,12,1,1,1,1,2,1,1,2
20191003659,1,3,1,2,2,2,2,2,1,2,2,2,1,2,2,1,3,10,1,2,2,2,1,1,2,4,2,2,2,2,2,2,1,2,3,0,1,1,55,1,2,1,1,1,1,1,1,0,4,1,1,1,1,1,1,1,1
20191003666,2,1,1,2,2,2,2,2,1,2,2,1,1,1,2,1,4,10,1,2,2,2,1,2,2,7,2,2,2,2,2,2,1,2,4,0,5,1,71,1,2,5,4,2,5,2,6,1,7,1,1,1,1,1,2,1,1
20191003687,5,4,2,2,2,2,2,2,1,2,2,1,1,2,1,2,4,4,1,1,1,2,1,1,1,3,1,2,2,1,2,2,1,2,3,0,1,2,46,1,1,1,2,2,1,2,1,0,8,2,1,1,1,1,1,2,2
20191003697,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,3,7,1,2,2,1,1,1,1,5,2,2,2,2,2,2,1,2,4,0,1,2,49,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1
20191003714,5,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,4,5,1,1,1,2,1,1,1,4,1,2,2,1,2,1,1,2,5,0,1,2,36,1,1,1,1,1,1,1,1,2,10,1,1,1,1,2,1,1,1
20191003733,1,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,1,2,3,0,1,2,54,3,1,1,1,1,1,1,1,0,7,1,1,2,3,2,1,2,1
20191003766,1,4,1,2,2,2,2,2,1,2,2,2,1,2,1,2,3,4,2,1,1,2,2,2,2,6,1,1,2,2,1,1,2,3,4,0,1,2,47,1,1,1,2,2,1,2,1,1,9,2,1,1,1,3,1,2,1
20191003794,5,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,6,1,1,2,1,1,2,1,7,1,2,1,2,2,2,1,2,4,0,1,1,52,1,2,1,1,1,1,1,1,1,8,1,1,1,1,2,1,2,2
20191003841,1,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,2,1,2,1,1,1,3,2,1,2,2,2,2,1,2,5,0,1,2,40,1,1,1,2,2,1,1,1,2,8,1,1,1,1,1,1,2,1
20191003846,1,4,1,2,2,2,2,2,1,2,2,1,1,1,2,1,3,10,2,2,1,1,1,2,1,4,2,1,1,2,2,1,1,2,4,0,1,1,54,1,2,1,1,1,1,3,1,1,9,1,1,1,1,1,1,2,1
20191003851,2,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,5,1,1,1,1,1,1,1,7,2,2,2,2,2,1,1,2,4,0,1,2,34,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1
20191003857,1,4,1,2,2,2,2,2,2,1,2,1,1,1,1,1,3,8,1,2,2,1,1,1,1,6,2,1,1,1,2,1,1,2,3,0,1,2,37,1,1,1,1,1,6,3,1,0,9,1,1,1,1,1,1,2,1
20191003862,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,3,2,2,2,1,1,1,1,1,7,2,1,1,2,1,1,1,2,5,0,1,2,47,1,1,1,4,2,1,1,1,2,9,1,1,1,1,1,1,1,1
20191003906,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,2,2,2,2,2,2,2,1,3,1,2,1,2,2,1,1,2,5,0,1,2,55,1,1,4,1,1,3,2,3,2,4,1,1,1,1,1,1,2,1
20191003911,1,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,3,8,2,2,2,2,1,1,2,4,2,2,2,2,2,2,1,2,3,0,1,2,48,1,1,1,4,3,1,1,1,0,12,1,1,1,1,1,2,2,2
20191003912,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,2,1,2,3,0,5,1,72,5,2,1,4,3,1,3,1,0,9,1,1,1,1,1,1,1,1
20191003920,5,1,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,3,2,1,1,2,2,1,1,7,1,2,2,2,2,2,2,2,5,0,1,2,43,1,1,1,4,3,1,1,1,1,7,1,1,1,1,2,1,2,2
20191003931,2,3,1,2,2,2,2,2,1,2,2,2,1,3,3,3,3,6,2,2,2,1,2,2,2,4,1,1,2,2,2,2,1,2,6,0,1,1,58,1,2,1,1,1,1,1,1,3,9,1,2,1,2,1,1,1,2
20191003935,5,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,4,1,1,1,1,1,1,2,3,1,1,2,2,2,2,1,2,4,0,1,1,40,1,2,1,1,2,1,1,1,1,10,1,1,1,1,1,1,2,2
20191003966,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,2,2,2,2,1,2,2,2,4,2,2,2,2,2,1,1,2,4,0,1,2,42,1,1,1,1,1,1,1,1,1,8,1,1,1,1,2,1,1,1
20191003971,2,4,1,2,2,2,2,2,1,1,2,2,1,3,2,2,4,5,2,2,1,2,1,2,1,4,2,2,2,2,2,2,1,2,4,0,1,2,28,1,1,1,3,2,1,1,1,1,8,1,1,1,1,3,2,1,1
20191003980,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,1,2,5,0,2,1,42,2,2,1,1,1,1,3,1,1,12,1,1,1,1,2,1,1,2
20191003991,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,3,5,1,2,2,1,2,1,1,5,2,2,1,2,2,1,1,2,4,0,5,2,61,5,1,1,4,3,1,3,1,1,5,1,1,1,1,2,1,2,2
20191004002,1,4,1,2,2,2,2,2,1,2,2,1,1,2,1,2,3,5,2,1,1,1,1,1,2,7,1,2,2,2,2,2,1,2,8,0,1,2,34,3,1,1,4,2,1,1,1,5,6,1,1,1,1,2,1,2,2
20191004035,2,3,1,2,2,2,2,2,1,2,2,3,1,1,1,1,2,5,1,2,2,2,1,1,1,3,2,2,2,2,2,2,1,2,4,0,1,1,49,1,2,1,1,1,1,1,1,1,11,1,1,1,1,1,1,2,1
20191004038,3,2,1,2,2,2,2,2,1,2,2,4,1,4,4,4,2,5,2,2,2,2,2,1,2,0,2,2,2,2,2,2,1,2,5,0,1,2,39,3,1,1,4,3,1,1,1,2,6,2,1,1,1,1,1,1,1
20191004093,2,4,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,1,2,2,2,2,4,2,2,1,2,2,1,1,2,5,0,1,1,49,1,2,1,1,1,1,2,1,1,9,1,1,1,1,1,1,1,1
20191004101,2,2,1,2,2,2,2,2,1,2,2,2,1,3,2,2,3,15,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,2,5,0,1,1,54,1,2,1,1,1,1,3,1,0,9,1,1,1,1,2,1,1,1
20191004103,1,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,3,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,2,6,0,1,2,44,1,1,1,1,1,1,1,1,3,9,1,1,1,1,1,1,2,1
20191004132,1,4,1,2,2,2,2,2,2,2,1,2,1,1,1,2,3,5,2,1,1,1,1,1,2,5,1,1,1,1,1,2,1,2,3,0,1,1,50,1,2,1,1,1,1,1,1,0,12,2,1,1,1,2,1,1,2
20191004142,2,3,1,2,2,2,2,2,1,2,2,3,1,2,4,2,3,7,1,2,1,1,1,1,1,6,2,2,2,2,2,2,1,2,3,1,1,2,46,6,1,3,1,1,2,3,2,0,3,1,1,1,1,2,1,1,2
20191004193,1,4,1,2,2,2,2,2,1,2,2,2,1,1,2,2,4,28,2,2,2,2,1,2,2,6,2,1,1,1,2,2,1,2,4,0,1,1,51,1,2,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1
20191004199,1,4,1,2,2,2,2,2,1,2,2,1,1,2,2,2,1,6,1,2,1,1,1,2,1,6,2,2,2,1,2,2,1,6,4,0,1,1,36,1,2,1,1,1,1,2,1,1,6,1,1,2,3,2,2,2,1
20191004207,2,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,12,1,2,2,2,1,1,2,6,1,1,2,2,2,1,1,2,5,0,1,2,44,1,1,1,4,3,1,1,1,2,12,1,1,1,1,2,1,1,2
20191004229,2,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,3,1,2,2,1,1,1,1,5,2,2,2,2,2,1,1,2,5,0,1,2,51,1,1,1,1,1,1,1,1,2,8,1,1,1,1,1,1,2,1
20191004270,2,3,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,4,1,1,1,1,1,2,1,5,2,2,2,2,2,1,1,2,5,0,1,2,39,1,1,4,1,1,2,2,2,2,3,2,1,1,1,1,1,1,1
20191004283,2,4,1,2,2,1,2,2,2,1,2,2,2,2,2,2,4,5,1,1,1,1,1,2,1,5,2,2,1,1,1,1,1,4,4,0,1,2,36,2,1,1,1,1,1,1,1,1,9,2,1,1,1,2,1,1,1
20191004293,2,4,1,2,2,2,2,2,2,2,2,2,1,2,2,3,3,6,2,1,1,1,2,1,1,7,2,1,1,1,2,1,1,2,5,0,1,2,44,1,1,1,1,1,1,3,1,1,8,1,1,1,1,2,1,2,2
20191004304,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,13,1,2,2,1,2,1,2,6,2,1,2,2,2,1,1,2,4,0,1,2,48,1,1,1,1,2,1,3,1,1,10,1,1,1,1,1,1,1,1
20191004307,3,3,1,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,1,1,1,5,2,1,1,2,2,1,1,2,5,0,1,1,58,1,2,1,1,1,1,1,1,2,9,1,1,1,1,1,1,2,1
20191004319,2,4,1,2,2,2,2,2,2,1,2,2,1,1,1,1,4,5,1,2,1,1,1,1,1,7,2,2,1,2,2,1,1,2,4,0,1,2,28,1,1,1,1,1,1,3,1,1,7,1,1,1,1,1,1,1,2
20191004378,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,20,1,2,2,2,1,1,1,3,2,2,1,2,2,2,1,2,4,0,1,2,52,1,1,1,4,3,1,1,1,1,12,1,1,1,1,1,1,2,1
